0,1,2,3
3642,93,1617,164
1781,227,5996,110
5434,200,3624,43
2537,93,5957,144
4409,93,3890,3
5602,158,6432,323
6882,37,1610,359
545,93,5602,28
3476,3,289,48
4753,101,2696,261
2110,32,4298,36
3811,190,4753,209
6758,38,2016,44
2596,190,4753,106
3462,200,1597,129
1830,93,3098,264
6260,9,5866,340
6436,20,1590,61
6578,37,3578,126
3642,32,1617,345
3642,137,5595,149
6578,180,2026,289
5042,133,3715,288
2658,71,1959,203
5382,37,5107,123
6801,158,4989,221
6159,20,1749,87
4314,32,1462,143
5945,20,3156,115
5839,64,2661,340
4958,32,2205,10
2546,37,3890,361
984,137,671,350
3890,115,5945,252
1923,164,6958,152
4865,204,5661,67
158,92,6573,277
64,64,1701,311
3560,32,1526,55
5945,106,4409,176
614,158,2955,281
3578,3,2512,293
3982,32,835,280
160,164,6909,244
4858,190,2222,310
6432,93,995,164
3794,93,646,245
4492,137,5661,156
5648,137,1590,294
1461,177,552,223
5945,20,1709,169
5661,200,6538,331
6432,20,5866,178
5047,158,3736,164
3391,93,774,291
3795,9,5042,314
356,20,3811,126
5945,3,750,306
165,20,4409,101
5953,194,3820,163
4515,32,4529,207
4584,159,6220,20
1262,9,2875,81
2661,204,5839,254
1526,93,4753,303
5957,200,4498,360
5428,93,2317,326
2546,20,5945,154
1050,37,1487,42
6050,200,3756,142
264,45,2181,125
4581,137,5661,332
3994,9,1206,98
4138,93,2926,65
153,204,660,236
520,93,5866,286
3992,115,6439,149
2413,115,5831,187
6432,190,5602,46
5915,93,5573,345
2911,105,2299,71
3451,136,1500,286
2510,132,2641,55
2357,158,186,72
2661,164,5839,15
2463,20,1590,157
1363,204,6234,67
2317,64,146,30
2357,37,6133,156
3524,132,4098,52
552,190,2696,267
6725,93,6837,313
3298,71,217,236
2484,227,6209,298
182,93,1334,352
3467,71,4558,136
995,106,1170,121
910,93,4131,67
6583,180,5042,50
1884,32,3267,72
2825,190,4753,86
4532,93,1590,271
2317,137,6072,228
2263,93,1862,25
5038,93,6659,232
695,3,4542,28
63,18,3778,319
4989,204,6432,191
5984,93,5602,355
2311,158,5122,73
6168,32,586,57
6260,32,6741,322
6432,93,4753,15
751,137,2963,318
5839,164,1363,239
5945,115,3156,61
5218,93,1116,310
3164,204,6260,154
3783,227,5042,10
4646,137,2292,169
2642,200,1118,130
4753,75,5661,86
1655,132,76,242
6912,20,6134,92
4525,32,1533,309
2317,140,5723,142
2682,9,4722,331
7005,93,4946,242
1526,32,5428,42
4865,37,5338,12
6770,164,4475,34
2303,93,1050,182
2441,137,213,178
5265,137,4753,352
3164,93,4755,95
2054,137,1805,200
2509,37,4585,191
3968,190,5965,109
3118,37,444,223
5883,200,3361,256
340,137,2963,209
5839,38,5602,203
4342,9,4753,235
2661,133,5839,144
4753,133,2357,254
3445,158,4584,179
6796,93,2834,234
4314,9,4753,290
1321,37,1348,127
2567,20,5042,182
6551,93,1468,24
5482,93,6837,93
3553,32,6168,97
5839,137,6432,206
3965,32,1701,221
3164,32,153,357
4646,32,6601,128
3673,115,5945,176
5218,180,3755,361
5136,93,4409,205
1466,200,3187,239
643,20,2661,343
4463,42,5957,250
6905,20,1346,215
120,93,4131,180
6141,164,5945,101
5201,137,5221,357
1617,93,4753,313
5613,164,4775,304
3991,164,3578,204
5534,63,5970,6
3379,93,3270,297
4865,204,6205,112
1909,105,2357,268
5890,93,4544,75
6168,32,6260,73
2181,164,264,95
219,93,4753,15
5423,133,4298,175
6578,37,3578,292
399,93,4753,239
3164,9,1665,274
6842,190,4753,296
3031,2,4170,74
4753,32,2696,14
3458,20,6168,260
5702,137,1471,206
4538,93,3850,242
5042,38,4865,197
4463,42,751,3
3890,3,5945,93
5585,115,5945,308
4529,64,3430,346
5048,93,5981,81
884,204,6837,280
5602,227,4646,292
4953,38,4989,179
4953,9,5042,194
4871,32,1431,335
4865,32,5042,19
2595,93,1427,348
142,93,4646,204
6578,200,4798,252
995,136,2696,286
6777,83,477,140
2292,93,312,114
3854,133,5897,44
4453,93,3219,60
6260,93,4753,217
1090,26,6260,348
3164,9,3639,245
6109,93,174,334
2148,106,1560,180
4473,37,3179,259
2875,32,1090,326
399,137,2696,129
6124,133,4515,105
5275,93,2311,72
4865,158,6260,131
94,158,5792,301
2419,180,3845,246
6432,180,6205,79
3098,37,4215,6
3230,37,441,170
5957,228,4463,57
372,83,3039,138
4016,137,4753,44
4542,115,6272,308
1617,204,4753,306
3506,3,2463,124
3257,145,3098,1
2566,204,835,285
5996,158,1986,60
6168,93,4324,335
3642,9,1617,0
5713,177,5602,22
5511,32,4616,37
399,57,4409,354
5834,137,448,308
4529,190,334,170
2016,37,1008,310
2436,93,270,267
5382,20,4542,363
6695,190,3116,307
4558,20,4742,29
2950,32,3164,296
5510,132,3187,229
3976,93,1590,188
1205,93,2911,338
5723,9,2963,65
1665,164,5019,337
5433,93,3612,230
2812,93,3445,160
4159,160,5945,138
1963,93,5839,60
2463,3,1590,184
4699,20,1604,198
2923,63,5132,291
6578,3,3578,305
4507,9,638,277
4172,3,5301,61
6901,38,5945,98
1617,9,3642,21
1744,225,5957,190
6100,32,4989,129
3506,18,4167,190
4492,180,3852,59
6260,190,4865,351
2927,200,5506,274
3116,132,2698,171
399,20,5511,211
5945,3,1293,281
1959,9,4542,260
3752,32,6475,109
3040,93,74,147
5419,93,3890,255
3937,20,3415,74
5386,190,4753,165
3339,2,1022,184
5945,20,873,101
4542,3,5382,320
121,164,2386,332
3445,20,2205,140
5480,20,4542,113
6168,190,6754,341
3814,93,4030,330
6461,42,6758,278
2205,9,5996,267
586,9,4298,100
6578,140,3578,121
1558,93,2696,213
5910,93,3914,211
6578,200,3578,315
4584,32,3164,56
6702,93,582,343
5042,133,3795,61
1302,190,4865,77
5839,9,4646,337
4793,93,4409,294
4391,190,5436,23
2740,133,5845,108
5019,106,3345,157
5162,9,943,333
6241,93,2542,300
5898,93,1712,97
5945,106,4409,52
270,153,2016,289
478,115,3462,271
6432,32,5590,0
4865,20,2317,301
2116,20,3049,344
3752,32,2706,187
1876,2,1923,223
2054,20,3382,340
1321,37,3049,276
5604,93,4172,60
2084,105,1175,314
4117,164,5602,144
2016,20,6758,9
5428,227,4065,81
2298,93,5839,194
4085,180,6168,298
4965,32,5412,286
3721,93,1862,92
2038,18,2016,67
3462,101,4742,310
36,93,3675,281
1723,32,4759,109
3557,21,5971,344
3509,38,3164,8
3230,176,3098,47
6186,32,6305,25
3795,37,346,143
6678,115,1723,216
4529,32,6432,161
1494,2,729,50
3354,32,4222,280
2724,190,5042,233
2588,42,3179,78
4646,9,6150,222
5796,71,6579,358
1846,45,2181,147
270,60,2016,48
7081,137,6837,124
1322,32,2575,322
5042,133,3715,238
3795,71,4409,203
4953,144,26,349
5042,105,5723,28
824,32,2317,74
4542,50,1865,314
1813,93,6872,352
5482,93,6837,136
6260,93,4333,57
2028,93,1590,210
6150,38,5667,285
5358,93,5866,177
3506,164,4529,363
648,93,3587,135
5945,20,3156,323
5042,9,4865,356
6578,3,3578,261
4030,0,2463,147
4753,13,751,288
6561,93,4581,288
3164,164,1322,3
4529,20,2463,260
6432,93,4314,318
1131,3,5619,187
6426,65,3795,167
334,105,2222,27
1353,200,3878,139
5344,93,6228,29
3910,164,884,339
3982,9,6205,254
3715,133,5042,288
4989,93,4865,327
5042,133,4753,290
1723,26,5507,234
5042,137,2317,343
552,32,2696,184
835,93,4298,197
5047,164,5042,162
5839,158,6432,139
5602,32,5839,361
5860,180,4045,50
2357,37,4798,107
2923,63,5132,206
3655,32,3806,66
2159,20,6882,292
441,63,4215,10
6168,93,1334,321
6798,21,5602,234
5156,93,3574,248
2820,32,3164,247
3179,149,2588,130
4532,3,3926,261
6645,128,3141,276
1042,32,356,24
5122,137,6686,326
852,93,4753,261
6843,83,5466,201
142,32,4298,76
4542,3,1915,104
5839,190,3345,71
277,93,3164,99
5428,93,2317,281
5839,216,5602,344
5470,106,4513,347
508,20,5945,115
995,61,4885,238
2602,93,3965,202
6578,37,3578,171
1971,20,1058,258
6432,133,4753,54
5382,132,4542,239
599,93,3914,142
6765,93,7028,219
695,200,4542,24
5995,126,5971,322
1923,189,3578,257
5694,71,3755,256
3752,93,531,226
4152,93,2098,341
7113,32,5047,326
882,32,5602,217
5510,164,4966,36
1630,9,6205,22
3642,189,5945,362
1293,105,4638,356
2696,136,1645,92
3661,190,4753,332
2575,93,183,200
1084,42,2391,160
6432,93,4753,68
6412,32,5963,112
4753,83,4298,260
3506,37,4167,55
2419,21,5945,35
4515,133,4753,291
2451,3,4542,211
1461,93,4753,352
6432,158,2317,356
4753,133,2696,36
1862,9,2263,266
1326,115,2463,222
2311,3,4544,266
160,166,4298,27
3118,180,5796,100
5839,37,1487,115
5506,102,4298,148
4646,93,5042,100
1950,32,1749,352
2915,32,2992,301
4753,20,3382,107
5111,9,5042,39
4274,93,6187,265
2240,164,552,19
5494,200,4542,111
4688,137,6432,319
660,9,3345,294
5507,26,1723,234
4742,9,3388,343
5831,93,995,194
17,190,2696,114
774,137,2136,52
5051,93,3939,144
3980,190,5042,174
4409,64,5945,119
3976,137,4529,70
5042,227,2317,21
6432,9,5839,217
5602,9,5839,8
1933,190,4871,93
4542,224,5089,36
4244,9,2869,262
91,115,617,345
6600,135,3506,37
6260,26,3715,135
5792,20,638,171
5231,136,2696,260
1846,32,4584,263
3164,2,4584,22
3795,37,346,194
2546,93,3878,123
5664,37,487,262
4883,32,4532,60
1904,106,3332,176
1617,32,3642,121
3164,2,4584,327
5602,133,5047,207
4770,133,5283,52
2696,158,6260,206
4577,37,617,265
3164,32,5699,47
5941,9,6825,187
345,93,1115,146
5945,3,4313,348
333,93,4480,70
4152,93,2016,0
767,137,2668,349
5502,83,6481,280
3980,190,5042,191
5428,2,182,260
4170,133,2104,94
4584,2,5866,359
3044,115,5611,41
284,9,1023,313
6983,93,4885,57
3002,115,20,308
5899,32,6239,83
2927,200,1045,12
2016,160,4742,195
5723,158,153,126
5866,190,4933,282
6611,32,1512,87
3382,3,621,172
5042,190,2661,200
4753,190,4865,240
1723,93,5723,272
1909,216,2357,162
3462,129,2016,358
6260,9,5510,346
5047,190,4461,24
2419,93,4409,55
4646,190,448,341
5953,20,2853,76
448,133,5042,66
302,32,3621,271
217,93,4156,46
2463,106,660,308
2419,3,4159,344
5788,182,1487,265
5699,190,4298,79
1986,190,3445,325
5957,200,4463,71
6556,37,3992,186
2181,204,5996,262
6260,204,5713,301
1353,32,6587,183
4016,105,6556,18
508,137,5983,360
3890,0,5945,49
3445,158,3415,0
5983,20,4409,66
6432,93,2661,167
6432,21,5723,119
6432,177,2696,206
6432,20,5866,116
6426,65,3795,177
6857,18,1655,296
2963,158,1723,234
5042,32,5839,164
4753,137,2715,306
2396,9,2567,303
6964,158,582,345
638,37,4798,12
2463,164,2216,266
2661,204,6001,76
712,93,751,166
4989,190,1431,257
4542,159,5970,190
1487,9,5839,273
4176,10,1805,346
3924,30,1115,56
4778,93,2408,61
1143,42,5074,364
2303,37,869,264
2661,63,3754,113
4793,37,5945,330
1904,137,5996,330
6432,20,5066,343
1768,93,2696,175
3229,32,744,147
808,117,516,98
6795,42,4085,248
3578,224,6578,88
910,93,4131,8
2408,37,346,127
1388,137,6186,257
4753,105,3642,275
4722,158,3798,3
3642,93,4753,101
5342,9,4865,316
3230,93,455,95
3937,190,4298,217
1842,137,5042,108
2779,106,5436,185
4542,115,6013,59
6167,93,6441,254
5382,71,4542,281
3270,63,669,176
6769,9,4753,275
1346,158,774,314
4989,190,4753,281
6060,32,2110,55
2854,3,5661,124
4752,32,5428,187
3538,93,1126,205
3098,105,4753,322
4879,3,2242,320
2566,164,3229,298
1346,9,4842,347
302,20,2542,150
2016,133,5042,215
6432,32,6150,248
4298,158,6432,94
3179,137,2575,38
1081,120,2380,138
925,180,1085,24
3587,177,3578,202
5626,93,5156,234
3164,32,3642,272
3506,37,664,359
3002,71,6721,15
3130,99,903,18
1822,202,6412,200
5242,37,1777,304
5042,38,3795,122
5402,32,2028,7
5983,137,185,10
3458,204,6388,67
3890,200,5945,61
2317,32,3814,347
6188,93,1203,288
5945,20,4409,184
5042,164,5602,354
4176,225,3382,185
6909,190,2016,304
3445,164,4513,299
213,158,6260,22
5945,21,4793,294
2053,115,5661,359
2365,32,4131,93
5382,180,4542,300
5713,93,5602,31
5839,21,5042,84
2551,32,3994,311
4409,23,5945,61
6795,38,4085,258
5382,20,4542,154
4865,83,5042,181
195,69,5945,263
5298,115,2696,70
4753,158,552,49
7031,160,1673,189
5042,37,3578,201
2552,93,2696,348
5831,200,685,196
1598,32,2182,286
6725,93,3009,324
6887,9,2016,126
6578,180,3578,161
2659,93,2357,157
5510,133,4753,336
3476,3,289,266
988,190,6260,20
3890,200,165,111
7050,26,6557,217
2887,106,4542,311
4492,93,4753,352
4722,93,4004,103
4989,32,4953,275
4790,120,5913,280
759,93,2696,62
4152,93,4558,179
5107,96,4992,306
835,93,4298,4
6982,189,4742,116
3642,190,4753,156
399,93,4753,258
2588,153,3179,118
5839,164,2661,288
3266,93,3179,111
5139,93,4953,137
1500,115,5661,221
6578,180,3587,21
3506,180,2463,358
74,32,824,74
5839,32,5602,149
3622,32,449,250
5042,93,4753,182
4722,9,2054,59
4542,115,4165,357
6418,137,751,211
2110,158,6789,75
1090,32,5866,210
4722,93,5602,239
4409,188,4632,83
599,93,4753,132
2567,158,284,134
4946,32,5042,8
910,148,3098,356
4314,106,2696,311
4152,93,3462,101
2181,133,4871,271
5602,204,2661,198
5602,20,5713,97
448,196,135,31
1321,45,3049,112
4513,32,5470,154
6487,32,6837,339
6560,164,4544,112
6825,93,4865,108
7113,37,4742,345
2033,9,6423,116
448,158,5834,308
6260,190,4865,268
4753,204,5602,270
4742,80,2016,340
4409,20,5945,20
5839,32,5602,139
2546,164,5945,42
641,137,2927,76
6260,64,1334,71
6432,137,4298,256
1131,64,1067,309
4773,188,4298,51
230,32,4770,138
4946,9,4542,101
1321,37,3049,173
1265,216,1073,118
2043,159,3914,170
4360,32,3179,213
2927,200,5506,207
296,137,5042,67
5945,20,1600,59
5042,32,6806,228
6432,213,2696,119
215,93,4532,206
6260,32,3642,318
6364,32,638,115
4198,93,4753,113
6837,9,3958,168
6243,38,1466,191
3259,158,4646,58
5042,158,4436,191
2463,38,4416,349
5042,164,5602,344
6260,9,6228,286
3164,9,6524,71
2463,106,1590,187
4542,3,729,136
1462,32,5834,259
2546,93,873,36
5945,154,2419,317
729,93,2696,95
2016,158,6250,310
910,18,3098,94
2774,37,857,72
3098,37,5795,198
2409,32,4865,23
5866,37,5126,57
4961,93,6432,78
4753,204,1617,3
2661,158,1115,212
4409,83,4632,261
2463,105,3976,280
2696,136,5298,318
2419,37,5945,51
1612,106,4152,163
2463,20,3506,325
6124,133,5897,303
4492,3,4753,186
5996,105,2696,357
5407,32,5839,93
6243,3,1694,2
6432,190,5602,142
4753,32,5839,274
2357,32,5042,50
751,32,2688,209
3887,190,4753,212
448,32,6801,70
2263,137,3040,101
2409,93,3716,255
3295,180,2294,239
2317,20,1379,271
5042,38,5602,265
2696,158,2820,352
3500,93,3664,67
165,3,5945,260
659,93,3098,5
5630,20,4542,3
4107,105,264,273
5332,137,7028,319
1019,77,2463,156
3935,93,3895,304
4946,3,4992,46
1661,93,5562,178
6432,20,835,221
3814,32,1287,114
5885,137,4753,296
1500,115,6659,21
852,93,4753,32
4646,164,2104,32
399,164,6124,265
2311,3,617,258
783,115,5042,356
2963,32,2311,317
6692,20,4409,192
6260,9,1617,232
4409,93,3878,206
3574,37,3002,259
3578,177,6578,115
1279,190,3795,258
2348,93,2317,324
3165,63,4542,244
273,93,6260,135
5839,49,5602,346
1526,32,3524,202
5561,32,615,149
4166,180,1542,202
5042,49,4865,198
1553,190,2181,10
5042,137,3675,34
6531,32,6311,74
6260,9,5066,11
2043,164,6733,137
5945,20,4409,355
2963,32,3354,44
750,93,4409,44
452,32,1933,93
1566,42,2875,63
6765,20,5945,254
6432,9,4314,66
6432,137,6168,318
6121,93,1100,122
5136,20,5945,190
5602,214,2661,12
5933,38,2405,203
2148,32,1560,262
6432,213,2696,44
6892,37,540,135
4298,83,6432,38
3797,65,2696,85
1717,93,1752,325
5981,37,2601,306
6950,106,4841,174
4637,137,1321,89
6578,181,4798,114
6673,20,335,227
2222,83,5047,247
2911,111,5717,363
4753,145,2696,348
2915,176,6030,207
6478,133,6423,223
6681,32,5230,305
5602,9,2661,174
2220,63,4394,288
3164,9,4584,188
2391,93,2896,280
552,204,6260,223
3890,200,1091,64
2636,93,6364,206
1023,158,284,309
2661,37,3754,83
6874,3,5887,310
2110,9,4298,39
2181,158,751,50
1045,153,3229,170
6310,9,4542,254
154,3,3623,352
6497,93,1334,71
1316,137,3116,168
3230,108,4131,340
5042,71,5602,110
5382,135,4542,193
4312,93,1378,273
6045,20,2054,189
2970,200,1830,293
2923,63,6795,254
3071,37,1830,353
4581,93,4753,310
4542,18,4499,307
1020,93,2110,317
5760,115,3506,288
4371,37,1084,71
4735,9,4842,26
3965,137,4271,164
1084,115,6103,191
2016,83,3462,309
2575,93,1334,178
268,93,334,179
783,32,6321,143
5156,93,2661,281
5839,106,2661,205
6432,204,4953,323
4646,105,3116,323
5981,93,2601,55
121,20,5945,332
315,32,3164,136
3642,32,5949,355
4753,93,5200,32
4646,32,2302,267
6964,133,4753,20
774,93,5905,356
1487,148,5839,123
2954,93,1417,19
3506,20,2463,15
4314,190,2181,36
6404,93,6205,268
5569,32,4333,353
4314,137,7031,351
3622,32,1643,163
4865,133,5042,183
5602,20,2661,143
2586,32,5402,110
5602,164,2661,48
4751,93,5156,35
5042,20,2357,74
2232,32,2342,85
3297,20,6591,5
6740,154,1712,164
5839,71,5602,97
1617,9,3642,346
888,75,6179,133
2317,80,2661,181
1157,64,1914,278
5042,3,2601,306
2038,18,2120,223
4646,190,4885,319
5996,158,5213,176
1723,189,4409,61
74,93,1334,48
1020,93,6837,60
6211,32,2331,339
3462,200,2016,185
3890,63,5945,296
4672,83,2831,28
6733,216,142,289
1194,198,370,293
5461,120,1487,220
6260,32,6741,43
3416,106,2994,304
5883,180,3612,252
3229,137,835,202
6253,32,4037,123
980,32,1876,22
6578,3,3578,2
4953,105,2575,239
2463,3,1590,64
1334,93,3604,28
2658,20,4542,56
6023,9,6432,141
1546,180,3965,287
2661,93,5839,139
2253,158,1278,144
5042,199,448,14
3230,37,441,94
4129,93,6487,321
5839,105,2661,351
5945,105,4409,177
6733,37,3269,35
4801,93,1120,102
5602,38,5042,60
5382,37,4542,323
4584,190,751,270
4425,93,417,39
4953,137,1617,16
3098,32,7024,24
4584,32,5428,124
6553,93,2476,355
5699,9,1923,4
3229,93,5066,87
3814,93,6124,19
3642,9,6741,226
3814,93,6205,194
552,204,6260,348
5526,32,1766,138
4646,93,5042,73
4646,32,3301,59
2661,93,2317,251
1921,115,5804,266
4525,32,3417,310
3571,32,374,61
759,32,2812,5
4409,20,5945,22
5866,83,4507,127
3179,200,3058,21
6199,93,672,55
5866,204,6260,86
2341,93,3890,209
5945,164,4223,306
3659,32,2131,12
5953,194,4542,297
4691,106,3049,356
6789,32,4865,136
6432,80,7075,97
2393,64,4542,138
2350,18,4542,317
2550,164,4989,364
3814,20,6801,205
2875,137,6273,93
6680,130,2467,13
2678,93,5831,247
4646,137,6964,39
5613,32,3982,176
5042,9,5839,349
1262,137,3982,55
925,75,2104,91
2712,18,2467,23
5723,32,6260,190
5042,158,6432,12
3642,93,2889,364
4063,93,1725,327
2220,224,4298,78
6825,32,3176,338
3708,20,4742,72
2516,93,1202,361
6964,158,4646,206
3755,37,5045,286
2350,117,4542,110
5066,3,3229,361
4989,26,6432,307
6703,9,463,38
6882,37,6591,92
4216,93,4753,247
4842,64,6801,86
4753,166,4298,356
750,2,1884,340
2311,32,2963,35
995,158,4989,197
3076,93,6558,57
2696,200,5298,206
6741,20,6909,126
6205,105,4865,134
2181,156,4515,57
6579,93,4977,47
5042,20,5602,280
3458,216,3162,222
4586,3,3061,45
4581,137,2911,348
1637,93,1231,83
3642,190,4753,327
3578,163,4889,50
6765,20,4409,22
6378,164,3098,323
1750,115,550,169
4989,93,4865,21
4577,37,617,243
5945,20,3461,169
6979,93,552,202
6583,64,5602,122
2696,3,3895,145
1050,93,5839,257
5839,105,5042,312
5945,20,4409,140
995,200,1645,121
2661,93,5602,206
3506,37,4167,5
4528,93,2963,80
4542,154,5970,253
2575,32,5230,52
2466,204,1923,267
6578,37,3578,71
6609,61,1442,304
4041,93,5042,256
2131,32,5839,3
4742,182,1417,192
4542,96,5258,2
4989,93,1091,27
5794,93,1612,163
2588,153,3179,12
2589,42,6603,279
2658,9,4946,52
6825,93,6443,136
1518,93,6151,183
1665,93,3176,332
5866,106,4753,116
3117,9,6786,248
6494,129,2181,289
1920,32,1884,250
3164,105,2963,8
6124,158,3814,180
4138,32,3039,76
5996,32,751,24
2345,3,4409,166
2302,9,5042,301
5047,158,2975,93
3642,9,6260,151
1466,93,3270,11
1904,9,5202,209
6964,32,4646,228
3655,93,492,205
6801,133,4753,255
3415,190,5839,339
4646,190,5839,168
4409,3,5945,242
533,190,3795,73
552,2,2875,126
5260,164,552,2
4409,38,185,134
4528,105,3906,209
6758,120,1002,223
2441,133,213,336
2317,9,5723,11
3506,37,2463,201
5042,93,5839,330
3506,9,61,182
5839,164,2661,125
2222,32,1615,113
2350,115,4542,350
3261,200,264,38
4865,106,1488,23
1933,93,3635,255
5042,164,2317,141
1055,32,656,292
1712,164,4542,67
4753,9,5042,4
4646,45,5047,215
165,38,5945,264
6260,204,3642,122
4865,56,1529,102
3814,190,4753,27
4558,93,2016,360
5042,158,356,40
6553,93,5661,324
3176,93,5019,3
3814,9,2907,246
153,93,2311,146
6426,37,346,355
3164,93,6478,129
5480,32,2853,270
1789,93,5832,139
4753,133,6801,284
1869,20,3154,20
696,9,6260,295
4595,93,4753,32
4515,158,3709,17
1586,227,2489,23
4753,83,2696,116
5602,9,2661,202
5602,83,2661,176
1322,93,6965,268
4016,137,4753,277
5602,32,5810,305
5945,20,2867,44
4533,93,4360,314
508,93,5314,299
750,75,1353,30
6330,225,4532,163
2927,37,5506,123
5111,137,5042,160
599,32,4753,164
2875,93,3458,316
2684,98,4371,200
6578,18,3578,308
1655,18,5685,81
7115,190,268,164
1262,93,5887,84
6578,3,4798,262
2263,105,4797,293
5866,164,3531,164
3118,37,5796,104
4813,83,1376,77
6260,20,3164,55
1195,93,1680,140
4404,20,6583,56
2850,37,2824,289
3771,37,3049,113
1904,9,2963,337
5156,37,5495,296
5354,37,5945,203
167,9,6795,112
5506,115,4298,69
3642,32,1617,112
1712,20,4542,341
3626,93,5042,168
4892,32,6418,231
5042,32,1703,35
6260,32,3164,75
1910,80,2391,273
6330,77,220,57
3219,93,1884,320
4989,9,6432,281
6882,180,6591,3
4542,9,1959,192
2371,37,5006,272
5042,228,1487,123
5866,93,4753,207
2715,32,955,29
5970,75,5766,31
6198,93,5996,215
750,93,4409,32
5042,158,5699,196
5804,20,4914,229
6432,130,3890,181
6432,190,5602,40
2317,80,3890,358
3415,32,4984,193
2357,190,5839,108
1923,9,7113,194
5945,20,4409,119
1137,200,1913,64
3124,181,1487,249
3506,37,2463,81
648,20,3578,301
5475,32,98,29
2915,66,1909,211
4277,137,213,3
3976,32,4529,103
2696,138,4753,362
5839,158,2661,356
6580,133,73,318
5613,32,751,34
6578,37,421,268
3086,93,4696,169
5218,93,1116,347
3187,20,2360,49
1923,177,2317,66
5047,137,1910,19
496,37,2136,23
284,32,777,316
6432,189,113,101
6260,9,5510,167
5381,9,4409,36
3419,32,2317,10
4742,20,4558,3
4584,164,4753,267
2661,32,5602,153
2848,32,624,107
3229,137,2566,318
6578,180,3578,99
638,83,5602,249
3642,93,4865,267
6260,2,5866,164
5042,204,5602,228
113,115,487,168
552,93,2696,348
910,93,4131,282
5602,9,5042,137
6733,93,4753,85
4865,105,5042,211
2684,20,1084,266
1346,93,1862,21
4586,32,696,256
2566,190,3814,193
1050,37,4648,4
3229,20,4298,45
2016,199,5047,260
3179,200,2588,188
2325,3,1018,59
160,3,4374,310
165,93,3890,39
2546,93,5767,125
2168,200,6578,9
1233,83,2401,299
3795,37,346,269
4989,158,6432,115
4629,137,4753,98
835,93,4298,176
1598,9,3752,323
4992,117,6648,3
6167,93,4030,269
5883,131,638,102
2016,133,4753,40
2642,129,5723,190
3162,93,1334,347
6847,20,5602,215
3865,226,5042,66
